pickupOwnerFirstName,pickupOwnerLastName,pickupOwnerStreet,pickupOwnerCity,pickupOwnerState,pickupOwnerPostal,pickupOwnerCountry,pickupOwnerEmail,pickupOwnerPhone,pickupLatitude,pickupLongitude,pickupCategories,pickupAt,pickupTimeZoneId,recipientOwnerFirstName,recipientOwnerLastName,recipientOwnerStreet,recipientOwnerCity,recipientOwnerState,recipientOwnerPostal,recipientOwnerCountry,recipientOwnerEmail,recipientOwnerPhone,recipientLatitude,recipientLongitude,recipientRestrictions,recipientSunday,recipientMonday,recipientTuesday,recipientWednesday,recipientThursday,recipientFriday,recipientSaturday
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Betty,Boatner,1751 Locust View Drive,San Francisco,CA,94118,US,BettyJBoatner@gustr.com,415-933-0390,37.798731,-122.402145,14,46963,63964,15272,24071,41230,44942,48832
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Karen,Brothers,2721 Jim Rosa Lane,San Francisco,CA,94107,US,KarenJBrothers@fleckens.hu,415-793-2817,37.789808,-122.339013,15,47872,62992,63688,20834,65346,48021,919
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,37.703271,-122.4128,15,54578,51070,22439,27200,65461,60008,41993
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Robert,Tripp,2250 Haul Road,San Francisco,CA,94104,US,RobertKTripp@rhyta.com,650-946-1913,37.798826,-122.337126,16,16142,44743,38814,12600,45813,10120,520
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,37.77166,-122.422537,18,64070,21660,49650,32189,8770,54901,65307
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Geneva,Esposito,3707 Meadow Lane,San Francisco,CA,94108,US,GenevaTEsposito@gustr.com,707-365-2654,37.875867,-122.433903,18,63190,35452,53867,63758,58395,62783,47049
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Melodie,Upson,204 Lindale Avenue,San Francisco,CA,94105,US,MelodieDUpson@jourrapide.com,510-485-8547,37.689881,-122.450463,21,57022,37575,28572,22837,22566,64135,36619
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Brian,Manchester,473 Duck Creek Road,San Francisco,CA,94107,US,BrianMManchester@dayrep.com,650-749-1367,37.785606,-122.471976,21,15074,58315,27282,28191,30806,41895,37388
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,37.767316,-122.330088,22,38040,19293,35945,6113,13394,38655,31496
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Jeffrey,Vuong,1481 Boring Lane,San Francisco,CA,94108,US,JeffreyKVuong@armyspy.com,415-733-2346,37.888261,-122.499762,24,22909,34275,39610,6712,57445,332,50148
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Saundra,Turner,4592 Wolf Pen Road,San Francisco,CA,94107,US,SaundraKTurner@rhyta.com,650-400-4902,37.832349,-122.326814,25,56318,15741,10238,12595,59347,65495,44597
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Robert,Moore,3153 Harrison Street,San Francisco,CA,94103,US,RobertJMoore@rhyta.com,415-575-6350,37.689406,-122.335189,27,4728,45751,53803,42546,27404,60949,22866
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,37.74101,-122.423068,29,46602,34868,51537,7006,64142,13063,65021
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Arturo,Harman,3266 Harrison Street,San Francisco,CA,94115,US,ArturoTHarman@einrot.com,415-563-0322,37.756255,-122.44484,30,32738,32704,39704,1164,45966,52156,47599
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Leroy,Davis,3328 Jim Rosa Lane,San Francisco,CA,94143,US,LeroyCDavis@superrito.com,415-836-6094,37.728508,-122.48285,30,63187,64978,52797,64238,44016,4133,20565
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Ricky,Harris,1117 Lynch Street,San Francisco,CA,94103,US,RickyEHarris@dayrep.com,925-218-8043,37.751461,-122.481598,32,32226,9649,49705,21771,57991,36767,24634
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Tracie,Mann,4755 Ford Street,San Francisco,CA,94108,US,TraciePMann@teleworm.us,408-504-2300,37.727864,-122.312417,32,29876,10119,45627,22028,20538,38298,40382
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Bonita,Vue,338 Thunder Road,San Francisco,CA,94108,US,BonitaCVue@dayrep.com,650-455-3995,37.728585,-122.346117,36,63295,63308,33638,33318,34897,28088,23968
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Sharon,Ashley,1482 Rardin Drive,San Francisco,CA,94107,US,SharonWAshley@rhyta.com,650-648-3736,37.779296,-122.341612,36,54435,15707,56532,29361,3748,12950,51008
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,John,Howard,4598 Delaware Avenue,San Francisco,CA,94124,US,JohnJHoward@gustr.com,415-341-8610,37.819364,-122.289584,38,56890,35328,44295,14749,48744,1884,15798
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Norma,Irish,2198 Locust View Drive,San Francisco,CA,94143,US,NormaCIrish@dayrep.com,415-972-7097,37.726507,-122.360015,40,32222,43947,31802,11384,29557,15780,60146
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Charles,Fields,1307 Roosevelt Street,San Francisco,CA,94115,US,CharlesMFields@teleworm.us,415-359-7985,37.78253,-122.476017,40,32097,60189,8001,35754,24448,23423,45687
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Harriet,Patel,3664 Roosevelt Street,San Francisco,CA,94108,US,HarrietJPatel@armyspy.com,415-393-0301,37.746646,-122.477431,40,22941,13137,14100,5573,39127,20712,984
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Aaron,Jones,2480 Harrison Street,San Francisco,CA,94107,US,AaronCJones@gustr.com,415-483-0135,37.863493,-122.381831,41,14610,57427,51326,23849,45923,54962,62648
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Joseph,Murdock,2629 Jim Rosa Lane,San Francisco,CA,94103,US,JosephIMurdock@armyspy.com,415-865-8366,37.811536,-122.315445,42,62685,7009,41792,20752,64870,32640,58676
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Ruth,Thornell,1807 Meadow Lane,San Francisco,CA,94103,US,RuthJThornell@rhyta.com,707-281-3007,37.813504,-122.494591,44,53738,13990,3795,47006,33249,2226,12768
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Tanya,Wolff,4629 Water Street,San Francisco,CA,94103,US,TanyaAWolff@cuvox.de,925-270-7562,37.832301,-122.324172,45,53530,7182,48686,48812,19399,28706,20989
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,37.761896,-122.326935,45,16190,22920,10136,37617,13235,30685,15166
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Dorothy,Dowdy,727 Boring Lane,San Francisco,CA,94103,US,DorothyKDowdy@rhyta.com,415-703-7778,37.748733,-122.45842,50,55566,15042,45939,61830,57688,24763,57125
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Charles,Wilson,255 Davis Avenue,San Francisco,CA,94107,US,CharlesMWilson@cuvox.de,707-759-0206,37.811387,-122.386662,51,37522,53190,53260,64151,39861,21907,13038
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Kenneth,Aguilar,7 Locust View Drive,San Francisco,CA,94108,US,KennethPAguilar@rhyta.com,415-994-1972,37.775654,-122.459697,53,56441,40011,63375,25457,13170,52317,2059
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Joshua,Novick,3869 Wayside Lane,San Francisco,CA,94108,US,JoshuaSNovick@gustr.com,510-303-7800,37.733858,-122.502893,53,47803,15448,26806,46191,13669,37053,41018
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,37.769788,-122.447825,54,45724,12702,13041,9998,45896,58085,45241
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,37.802653,-122.434786,56,7853,64805,52089,35942,47470,17397,2941
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Janice,Murray,439 Delaware Avenue,San Francisco,CA,94103,US,JaniceMMurray@einrot.com,415-355-2863,37.872133,-122.327514,57,47361,47511,16342,46692,21559,17799,40647
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,37.783104,-122.423567,60,45115,57646,36983,18211,6153,52774,50173
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Susan,Carlos,2529 Jim Rosa Lane,San Francisco,CA,94107,US,SusanDCarlos@dayrep.com,415-862-9893,37.861835,-122.307216,60,36961,59951,5753,48949,62856,52518,48323
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Hazel,Pledger,4533 Hillview Drive,San Francisco,CA,94103,US,HazelBPledger@armyspy.com,707-216-2050,37.747225,-122.501067,60,40000,19151,7179,10558,65373,52787,46252
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Jc,Brown,659 Roosevelt Street,San Francisco,CA,94108,US,JcSBrown@superrito.com,415-397-2306,37.881792,-122.49273,61,56305,63405,16761,56925,28927,28902,42401
Sara,Tobar,1801 Roosevelt Street,San Francisco,CA,94143,US,SaraWTobar@rhyta.com,415-357-3472,37.826201,37.826201,23,Sun Nov 20 21:00:00 MST 2016,America/Los_Angeles,Louella,Henshaw,4824 Boring Lane,San Francisco,CA,94107,US,LouellaLHenshaw@gustr.com,415-645-8313,37.805451,-122.440745,62,32390,51927,64283,16238,6724,50631,50154
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Buddy,Rossi,1686 Locust View Drive,San Francisco,CA,94143,US,BuddyBRossi@fleckens.hu,415-908-6795,37.703638,-122.426141,0,47627,26884,48776,18254,9761,47322,55649
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Richard,Berkey,4623 Locust View Drive,San Francisco,CA,94108,US,RichardTBerkey@gustr.com,415-989-3660,37.801114,-122.446785,0,53384,55410,63746,20188,43435,51099,24603
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Mariana,Summers,4991 Locust View Drive,San Francisco,CA,94108,US,MarianaJSummers@einrot.com,415-954-6888,37.840196,-122.472547,0,63406,5288,38197,50711,18735,14071,33556
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,37.747288,-122.421049,2,20665,46421,5094,62704,15495,45761,28300
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Carol,Payne,484 Ella Street,San Francisco,CA,94107,US,CarolTPayne@gustr.com,650-297-9398,37.769981,-122.350975,2,30335,22882,19101,56170,36300,40347,63077
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Marion,Garland,4233 Ella Street,San Francisco,CA,94108,US,MarionPGarland@rhyta.com,650-296-9860,37.778354,-122.333066,2,60223,15812,59138,21972,42024,28056,22549
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,37.815249,-122.366953,4,42902,22549,13450,58322,56688,23777,30538
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,37.777973,-122.396762,4,25807,3165,34551,21607,34771,61855,45188
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Beverly,Caldwell,4352 Harrison Street,San Francisco,CA,94107,US,BeverlyJCaldwell@gustr.com,415-531-7726,37.731712,-122.451843,6,57140,53437,12793,63867,10267,43490,12159
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Cory,Ross,4150 Locust View Drive,San Francisco,CA,94108,US,CoryTRoss@fleckens.hu,415-984-7662,37.709773,-122.45874,9,50250,52373,17728,19193,25407,19622,36311
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Kristen,Brown,4125 Friendship Lane,San Francisco,CA,94108,US,KristenMBrown@superrito.com,408-607-5735,37.72559,-122.41759,10,52531,51199,20519,8975,3731,57258,60789
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Mary,Thomas,302 Station Street,San Francisco,CA,94103,US,MaryMThomas@jourrapide.com,510-870-1254,37.714836,-122.454649,10,31439,28978,45416,44712,29994,8145,48880
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Joyce,English,3773 Hillview Drive,San Francisco,CA,94103,US,JoyceJEnglish@jourrapide.com,707-216-2473,37.71993,-122.327499,12,63305,62423,39400,1035,33511,12428,46608
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Michael,Carter,1591 Delaware Avenue,San Francisco,CA,94107,US,MichaelDCarter@gustr.com,415-308-3956,37.78668,-122.429534,12,297,30906,45183,61045,54351,28101,22471
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Johnny,Messina,1977 Thunder Road,San Francisco,CA,94107,US,JohnnyKMessina@cuvox.de,650-549-2744,37.842799,-122.337975,13,43128,51673,9833,28452,63466,40114,20725
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Betty,Boatner,1751 Locust View Drive,San Francisco,CA,94118,US,BettyJBoatner@gustr.com,415-933-0390,37.798731,-122.402145,14,46963,63964,15272,24071,41230,44942,48832
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Robert,Tripp,2250 Haul Road,San Francisco,CA,94104,US,RobertKTripp@rhyta.com,650-946-1913,37.798826,-122.337126,16,16142,44743,38814,12600,45813,10120,520
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Marta,Beavers,3169 Roosevelt Street,San Francisco,CA,94112,US,MartaRBeavers@rhyta.com,415-404-9268,37.808,-122.412075,20,57385,34907,30489,42567,855,32389,2090
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Melodie,Upson,204 Lindale Avenue,San Francisco,CA,94105,US,MelodieDUpson@jourrapide.com,510-485-8547,37.689881,-122.450463,21,57022,37575,28572,22837,22566,64135,36619
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Manuela,Forster,1128 Wolf Pen Road,San Francisco,CA,94107,US,ManuelaDForster@jourrapide.com,650-362-9859,37.765989,-122.363051,21,51194,50351,33200,40792,17682,12459,18070
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Brian,Manchester,473 Duck Creek Road,San Francisco,CA,94107,US,BrianMManchester@dayrep.com,650-749-1367,37.785606,-122.471976,21,15074,58315,27282,28191,30806,41895,37388
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,37.767316,-122.330088,22,38040,19293,35945,6113,13394,38655,31496
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Saundra,Turner,4592 Wolf Pen Road,San Francisco,CA,94107,US,SaundraKTurner@rhyta.com,650-400-4902,37.832349,-122.326814,25,56318,15741,10238,12595,59347,65495,44597
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,37.76768,-122.32831,28,60335,15986,7301,52151,16879,25540,35418
Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,37.697924,37.697924,3,Fri Nov 11 16:00:00 MST 2016,America/Los_Angeles,Steven,Sevilla,4642 Station Street,San Francisco,CA,94104,US,StevenSSevilla@jourrapide.com,510-921-4898,37.70632,-122.35255,28,19667,61279,955,25541,61881,15320,16054
